type,company,description,sku,diameter_in,weight_gr,sectional_density,name,product_name,bc_g1,bc_g7,bc_fn
rifle,Sierra,Sierra .243 107gr MatchKing 1570,1570,0.243,107,0.259,,MatchKing,,,"""{"""".547"""": [2500, null], """".542"""": [2500, 1800] , """".529"""": [1800, 1600] , """".519"""": [0, 1600]}"""
rifle,Sierra,Sierra .243 100gr GameKing 1560,1560,0.243,100,0.242,,GameKing,,,"""{"""".430"""": [2800, null], """".419"""": [2200, 2800] , """".397"""": [1700, 2200] , """".385"""": [0, 1700]}"""
rifle,Sierra,Sierra .243 100gr Pro-Hunter 1540,1540,0.243,100,0.242,,Pro-Hunter,,,"""{"""".373"""": [2800, null], """".363"""": [2200, 2800] , """".352"""": [1700, 2200] , """".342"""": [0, 1700]}"""
rifle,Sierra,Sierra .243 95gr Tipped MatchKing 7295,7295,0.243,95,0.23,,Tipped MatchKing,,,"""{"""".500"""": [3050, null], """".490"""": [3050, 1550] , """".460"""": [0, 1550]}"""
rifle,Sierra,Sierra .243 95gr MatchKing 1537,1537,0.243,95,0.23,,MatchKing,,,"""{"""".490"""": [2750, null], """".460"""": [2750, 1700] , """".450"""": [0, 1700]}"""
rifle,Sierra,Sierra .243 90gr GameKing 1535,1535,0.243,90,0.218,,GameKing,,,"""{"""".387"""": [2800, null], """".376"""": [2100, 2800] , """".368"""": [0, 2100]}"""
rifle,Sierra,Sierra .243 85gr GameKing 1530,1530,0.243,85,0.206,,GameKing,,,"""{"""".311"""": [1800, null], """".304"""": [1800, 1500] , """".285"""": [0, 1500]}"""
rifle,Sierra,Sierra .243 85gr Varminter 1520,1520,0.243,85,0.206,,Varminter,,,"""{"""".315"""": [2800, null], """".307"""": [2200, 2800] , """".304"""": [0, 2200]}"""
rifle,Sierra,Sierra .243 80gr Varminter 1515,1515,0.243,80,0.194,,Varminter,,,"""{"""".319"""": [2800, null], """".310"""": [2200, 2800] , """".295"""": [0, 2200]}"""
rifle,Sierra,Sierra .243 110gr MatchKing 1575,1575,0.243,110,0.266,,MatchKing,,,"""{"""".617"""": [2600, null], """".605"""": [1900, 2600] , """".580"""": [0, 1900]}"""
rifle,Sierra,Sierra .257 90gr GameKing 1615,1615,0.257,90,0.195,,GameKing,,,"""{"""".250"""": [2800, null], """".260"""": [2000, 2800] , """".267"""": [1400, 2000] , """".255"""": [0, 1400]}"""
rifle,Sierra,Sierra .257 100gr Pro-Hunter 1620,1620,0.257,100,0.216,,Pro-Hunter,,,"""{"""".330"""": [2400, null], """".322"""": [1700, 2400] , """".296"""": [0, 1700]}"""
rifle,Sierra,Sierra .257 90gr BlitzKing 1616,1616,0.257,90,0.195,,BlitzKing,,,"""{"""".388"""": [3100, null], """".375"""": [3100, 2900] , """".345"""": [2900, 2400] , """".330"""": [0, 2400]}"""
rifle,Sierra,Sierra .257 100gr MatchKing 1628,1628,0.257,100,0.216,,MatchKing,,,"""{"""".394"""": [3250, null], """".386"""": [2800, 3250] , """".376"""": [2350, 2800] , """".372"""": [0, 2300]}"""
rifle,Sierra,Sierra .257 117gr GameKing 1630,1630,0.257,117,0.253,,GameKing,,,"""{"""".410"""": [2500, null], """".403"""": [1800, 2500] , """".370"""": [0, 1800]}"""
rifle,Sierra,Sierra .257 117gr Pro-Hunter 1640,1640,0.257,117,0.253,,Pro-Hunter,,,"""{"""".388"""": [2500, null], """".383"""": [1800, 2500] , """".362"""": [0, 1800]}"""
rifle,Sierra,Sierra .257 120gr GameKing 1650,1650,0.257,120,0.26,,GameKing,,,"""{"""".350"""": [2400, null], """".357"""": [1600, 2400] , """".330"""": [0, 1600]}"""
rifle,Sierra,Sierra .257 100gr GameKing 1625,1625,0.257,100,0.216,,GameKing,,,"""{"""".355"""": [2800, null], """".333"""": [1600, 2800] , """".310"""": [0, 1600]}"""
rifle,Sierra,Sierra .257 87gr Varminter 1610,1610,0.257,87,0.188,,Varminter,,,"""{"""".293"""": [2800, null], """".289"""": [2100, 2800] , """".283"""": [1500, 2100] , """".272"""": [0, 1500]}"""
rifle,Sierra,Sierra .257 75gr Varminter 1600,1600,0.257,75,0.162,,Varminter,,,"""{"""".189"""": [2600, null], """".197"""": [2000, 2600] , """".210"""": [1500, 2000] , """".230"""": [0, 1500]}"""
rifle,Sierra,Sierra .257 70gr BlitzKing 1605,1605,0.257,70,0.151,,BlitzKing,,,"""{"""".260"""": [3150, null], """".251"""": [3150, 2800] , """".242"""": [2800, 1800] , """".230"""": [0, 1800]}"""
rifle,Sierra,Sierra .264 107gr Tipped MatchKing 7407,7407,0.264,107,0.219,,Tipped MatchKing,,,"""{"""".445"""": [2200, null], """".455"""": [2200, 1600] , """".415"""": [0, 1600]}"""
rifle,Sierra,Sierra .264 107gr MatchKing 1715,1715,0.264,107,0.219,,MatchKing,,,"""{"""".430"""": [3350, null], """".420"""": [2800, 3350] , """".406"""": [2300, 2800] , """".395"""": [1800, 2300] , """".385"""": [0, 1800]}"""
rifle,Sierra,Sierra .264 142gr MatchKing 1742,1742,0.264,142,0.291,,MatchKing,,,"""{"""".626"""": [2850, null], """".611"""": [2850, 2400] , """".606"""": [2400, 2050] , """".581"""": [0, 2050]}"""
rifle,Sierra,Sierra .264 140gr MatchKing 1740,1740,0.264,140,0.287,,MatchKing,,,"""{"""".535"""": [2800, null], """".526"""": [2000, 2800] , """".521"""": [0, 2000]}"""
rifle,Sierra,Sierra .264 130gr Tipped MatchKing 7430,7430,0.264,130,0.266,,Tipped MatchKing,,,"""{"""".518"""": [2200, null], """".535"""": [2200, 1625] , """".495"""": [0, 1625]}"""
rifle,Sierra,Sierra .264 140gr GameKing 1730,1730,0.264,140,0.287,,GameKing,,,"""{"""".495"""": [2800, null], """".490"""": [2000, 2800] , """".480"""": [0, 2000]}"""
rifle,Sierra,Sierra .264 150gr MatchKing 1755,1755,0.264,150,0.307,,MatchKing,,,"""{"""".713"""": [1760, null], """".686"""": [1760, 1240] , """".621"""": [0, 1240]}"""
rifle,Sierra,Sierra .264 123gr MatchKing 1727,1727,0.264,123,0.252,,MatchKing,,,"""{"""".510"""": [1635, null], """".477"""": [1400, 1635] , """".450"""": [1250, 1400] , """".420"""": [0, 1250]}"""
rifle,Sierra,Sierra .264 120gr MatchKing 1725,1725,0.264,120,0.246,,MatchKing,,,"""{"""".421"""": [3100, null], """".409"""": [2800, 3100] , """".403"""": [2000, 2800] , """".417"""": [0, 2000]}"""
rifle,Sierra,Sierra .264 120gr Pro-Hunter 1720,1720,0.264,120,0.246,,Pro-Hunter,,,"""{"""".356"""": [2800, null], """".368"""": [2200, 2800] , """".386"""": [1800, 2200] , """".400"""": [0, 1800]}"""
rifle,Sierra,Sierra .264 130gr GameKing 1728,1728,0.264,130,0.266,,GameKing,,,"""{"""".355"""": [2400, null], """".375"""": [2400, 1850] , """".395"""": [0, 1850]}"""
rifle,Sierra,Sierra .264 85gr Varminter 1700,1700,0.264,85,0.174,,Varminter,,,"""{"""".225"""": [2700, null], """".237"""": [2100, 2700] , """".250"""": [1600, 2100] , """".264"""": [0, 1600]}"""
rifle,Sierra,Sierra .264 100gr Varminter 1710,1710,0.264,100,0.205,,Varminter,,,"""{"""".259"""": [2300, null], """".282"""": [1800, 2300] , """".300"""": [0, 1800]}"""
rifle,Sierra,Sierra .277 130gr GameKing 1820,1820,0.277,130,0.242,,GameKing,,,"""{"""".436"""": [2800, null], """".418"""": [2200, 2800] , """".402"""": [1800, 2200] , """".387"""": [0, 1800]}"""
rifle,Sierra,Sierra .277 115gr MatchKing 1815,1815,0.277,115,0.214,,MatchKing,,,"""{"""".324"""": [2400, null], """".317"""": [1800, 2400] , """".267"""": [0, 1800]}"""
rifle,Sierra,Sierra .277 130gr Pro-Hunter 1830,1830,0.277,130,0.242,,Pro-Hunter,,,"""{"""".370"""": [2700, null], """".379"""": [2200, 2700] , """".383"""": [0, 2200]}"""
rifle,Sierra,Sierra .277 135gr MatchKing 1833,1833,0.277,135,0.251,,MatchKing,,,"""{"""".488"""": [2800, null], """".482"""": [2000, 2800] , """".440"""": [1500, 2000] , """".390"""": [0, 1500]}"""
rifle,Sierra,Sierra .277 140gr GameKing 1835,1835,0.277,140,0.261,,GameKing,,,"""{"""".337"""": [2700, null], """".345"""": [2200, 2700] , """".366"""": [1700, 2200] , """".390"""": [0, 1700]}"""
rifle,Sierra,Sierra .277 140gr GameKing 1845,1845,0.277,140,0.261,,GameKing,,,"""{"""".457"""": [2800, null], """".450"""": [2200, 2800] , """".437"""": [1800, 2200] , """".412"""": [0, 1800]}"""
rifle,Sierra,Sierra .277 150gr GameKing 1840,1840,0.277,150,0.279,,GameKing,,,"""{"""".483"""": [2800, null], """".476"""": [2200, 2800] , """".462"""": [1800, 2200] , """".435"""": [0, 1800]}"""
rifle,Sierra,Sierra .277 90gr Varminter 1800,1800,0.277,90,0.168,,Varminter,,,"""{"""".195"""": [2800, null], """".203"""": [2200, 2800] , """".219"""": [1800, 2200] , """".240"""": [0, 1800]}"""
rifle,Sierra,Sierra .277 110gr Pro-Hunter 1810,1810,0.277,110,0.205,,Pro-Hunter,,,"""{"""".318"""": [2800, null], """".314"""": [2000, 2800] , """".308"""": [1600, 2000] , """".297"""": [0, 1600]}"""
rifle,Sierra,Sierra .284 100gr Varminter 1895,1895,0.284,100,0.177,,Varminter,,,"""{"""".209"""": [2900, null], """".215"""": [2300, 2900] , """".234"""": [1700, 2300] , """".254"""": [0, 1700]}"""
rifle,Sierra,Sierra .284 120gr Pro-Hunter 1900,1900,0.284,120,0.213,,Pro-Hunter,,,"""{"""".328"""": [2800, null], """".326"""": [2200, 2800] , """".333"""": [0, 2200]}"""
rifle,Sierra,Sierra .284 130gr MatchKing 1903,1903,0.284,130,0.23,,MatchKing,,,"""{"""".395"""": [2850, null], """".391"""": [2300, 2850] , """".387"""": [1800, 2300] , """".370"""": [0, 1800]}"""
rifle,Sierra,Sierra .284 140gr GameKing 1905,1905,0.284,140,0.248,,GameKing,,,"""{"""".416"""": [2400, null], """".418"""": [1800, 2400] , """".423"""": [0, 1800]}"""
rifle,Sierra,Sierra .284 140gr Pro-Hunter 1910,1910,0.284,140,0.248,,Pro-Hunter,,,"""{"""".377"""": [2400, null], """".386"""": [1800, 2400] , """".400"""": [0, 1800]}"""
rifle,Sierra,Sierra .284 140gr GameKing 1912,1912,0.284,140,0.248,,GameKing,,,"""{"""".375"""": [2500, null], """".385"""": [2500, 2150] , """".395"""": [2150, 1850] , """".405"""": [0, 1850]}"""
rifle,Sierra,Sierra .284 150gr GameKing 1913,1913,0.284,150,0.266,,GameKing,,,"""{"""".436"""": [2500, null], """".430"""": [2000, 2500] , """".410"""": [0, 2000]}"""
rifle,Sierra,Sierra .284 197gr MatchKing 1997,1997,0.284,197,0.349,,MatchKing,,,"""{0"""".780"""": [2300, null], 0"""".765"""": [2300, 1550] , 0"""".711"""": [0, 1550]}"""
rifle,Sierra,Sierra .284 183gr MatchKing 1983,1983,0.284,183,0.324,,MatchKing,,,"""{0"""".707"""": [2300, null], 0"""".713"""": [2300, 1720] , 0"""".690"""": [0, 1720]}"""
rifle,Sierra,Sierra .284 180gr MatchKing 1980,1980,0.284,180,0.319,,MatchKing,,,"""{"""".660"""": [1650, null], """".650"""": [1650, 1500] , """".610"""": [0, 1500]}"""
rifle,Sierra,Sierra .284 175gr MatchKing 1975,1975,0.284,175,0.31,,MatchKing,,,"""{"""".608"""": [2100, null], """".582"""": [1530, 2100] , """".532"""": [1300, 1530] , """".500"""": [0, 1300]}"""
rifle,Sierra,Sierra .284 160gr Tipped MatchKing 7660,7660,0.284,160,0.283,,Tipped MatchKing,,,"""{"""".600"""": [2140, null], """".615"""": [2140, 1600] , """".585"""": [0, 1600]}"""
rifle,Sierra,Sierra .284 160gr GameKing 1925,1925,0.284,160,0.283,,GameKing,,,"""{"""".384"""": [2800, null], """".394"""": [1800, 2800] , """".404"""": [0, 1800]}"""
rifle,Sierra,Sierra .284 160gr GameKing 1920,1920,0.284,160,0.283,,GameKing,,,"""{"""".455"""": [2800, null], """".470"""": [2300, 2800] , """".472"""": [1600, 2300] , """".460"""": [0, 1600]}"""
rifle,Sierra,Sierra .284 150gr MatchKing 1915,1915,0.284,150,0.266,,MatchKing,,,"""{"""".429"""": [2400, null], """".435"""": [1700, 2400] , """".450"""": [0, 1700]}"""
rifle,Sierra,Sierra .284 168gr MatchKing 1930,1930,0.284,168,0.298,,MatchKing,,,"""{"""".488"""": [2800, null], """".494"""": [2000, 2800] , """".484"""": [0, 2000]}"""
rifle,Sierra,Sierra .284 175gr GameKing 1940,1940,0.284,175,0.31,,GameKing,,,"""{"""".533"""": [2500, null], """".538"""": [2000, 2500] , """".560"""": [0, 2000]}"""
rifle,Sierra,Sierra .308 110gr Pro-Hunter 2100,2100,0.308,110,0.166,,Pro-Hunter,,,"""{"""".144"""": [2800, null], """".154"""": [2000, 2800] , """".170"""": [1350, 2000] , """".180"""": [0, 1350]}"""
rifle,Sierra,Sierra .308 110gr Pro-Hunter 2105,2105,0.308,110,0.166,,Pro-Hunter,,,"""{"""".144"""": [2800, null], """".154"""": [2000, 2800] , """".170"""": [1350, 2000] , """".180"""": [0, 1350]}"""
rifle,Sierra,Sierra .308 110gr Varminter 2110,2110,0.308,110,0.166,,Varminter,,,"""{"""".177"""": [2800, null], """".188"""": [2000, 2800] , """".204"""": [1350, 2000] , """".215"""": [0, 1350]}"""
pistol,Sierra,Sierra .308 85gr Sports Master 8005,8005,0.308,85,0.128,,Sports Master,,,"""{"""".102"""": [2400, null], """".106"""": [1500, 2400] , """".113"""": [0, 1500]}"""
rifle,Sierra,Sierra .308 155gr MatchKing 2155,2155,0.308,155,0.233,,MatchKing,,,"""{"""".450"""": [2600, null], """".443"""": [1800, 2600] , """".417"""": [0, 1800]}"""
rifle,Sierra,Sierra .308 175gr Tipped MatchKing 7775,7775,0.308,175,0.264,,Tipped MatchKing,,,"""{"""".545"""": [2400, null], """".530"""": [1800, 2400] , """".495"""": [0, 1800]}"""
rifle,Sierra,Sierra .308 175gr MatchKing 2275,2275,0.308,175,0.264,,MatchKing,,,"""{"""".505"""": [2800, null], """".496"""": [1800, 2800] , """".485"""": [0, 1800]}"""
rifle,Sierra,Sierra .308 170gr Pro-Hunter 2010,2010,0.308,170,0.256,,Pro-Hunter,,,"""{"""".205"""": [2400, null], """".248"""": [1800, 2400] , """".293"""": [0, 1800]}"""
rifle,Sierra,Sierra .308 168gr Tipped MatchKing 7768,7768,0.308,168,0.253,,Tipped MatchKing,,,"""{"""".535"""": [2050, null], """".521"""": [1650, 2050] , """".480"""": [0, 1650]}"""
rifle,Sierra,Sierra .308 168gr MatchKing 2200,2200,0.308,168,0.253,,MatchKing,,,"""{"""".462"""": [2600, null], """".447"""": [2100, 2600] , """".424"""": [1600, 2100] , """".405"""": [0, 1600]}"""
rifle,Sierra,Sierra .308 165gr GameKing 2145,2145,0.308,165,0.248,,GameKing,,,"""{"""".404"""": [2400, null], """".409"""": [1600, 2400] , """".419"""": [0, 1600]}"""
rifle,Sierra,Sierra .308 165gr GameKing 2140,2140,0.308,165,0.248,,GameKing,,,"""{"""".363"""": [2600, null], """".355"""": [1800, 2600] , """".363"""": [0, 1800]}"""
rifle,Sierra,Sierra .308 155gr Tipped MatchKing 7755,7755,0.308,155,0.233,,Tipped MatchKing,,,"""{"""".519"""": [1900, null], """".490"""": [1600, 1900] , """".420"""": [0, 1600]}"""
rifle,Sierra,Sierra .308 155gr MatchKing 2156,2156,0.308,155,0.233,,MatchKing,,,"""{"""".504"""": [2700, null], """".470"""": [2700, 1800] , """".430"""": [1800, 1500] , """".380"""": [0, 1500]}"""
rifle,Sierra,Sierra .308 150gr MatchKing 2190,2190,0.308,150,0.226,,MatchKing,,,"""{"""".417"""": [2800, null], """".397"""": [1800, 2800] , """".355"""": [0, 1800]}"""
rifle,Sierra,Sierra .308 125gr Pro-Hunter 2020,2020,0.308,125,0.188,,Pro-Hunter,,,"""{"""".119"""": [2400, null], """".153"""": [1800, 2400] , """".186"""": [0, 1800]}"""
rifle,Sierra,Sierra .308 240gr MatchKing 9245,9245,0.308,240,0.361,,MatchKing,,,"""{"""".711"""": [2150, null], """".702"""": [1800, 2150] , """".685"""": [0, 1800]}"""
rifle,Sierra,Sierra .308 230gr MatchKing 2251,2251,0.308,230,0.376,,MatchKing,,,"""{"""".800"""": [1880, null], """".780"""": [1880, 1600] , """".740"""": [0, 1600]}"""
rifle,Sierra,Sierra .308 220gr MatchKing 2240,2240,0.308,220,0.331,,MatchKing,,,"""{"""".629"""": [2100, null], """".624"""": [1700, 2100] , """".608"""": [0, 1700]}"""
rifle,Sierra,Sierra .308 220gr Pro-Hunter 2180,2180,0.308,220,0.331,,Pro-Hunter,,,"""{"""".310"""": [2600, null], """".335"""": [2200, 2600] , """".378"""": [1600, 2200] , """".410"""": [0, 1600]}"""
rifle,Sierra,Sierra .308 210gr MatchKing 9240,9240,0.308,210,0.316,,MatchKing,,,"""{"""".670"""": [2500, null], """".650"""": [2500, 1850] , """".590"""": [0, 1850]}"""
rifle,Sierra,Sierra .308 195gr Tipped MatchKing 7795,7795,0.308,195,0.294,,Tipped MatchKing,,,"""{0"""".610"""": [2000, null], 0"""".595"""": [2000, 1600] , 0"""".560"""": [0, 1600]}"""
rifle,Sierra,Sierra .308 200gr GameKing 2165,2165,0.308,200,0.301,,GameKing,,,"""{"""".560"""": [2600, null], """".552"""": [2300, 2600] , """".555"""": [1900, 2300] , """".560"""": [0, 1900]}"""
rifle,Sierra,Sierra .308 190gr MatchKing 2210,2210,0.308,190,0.286,,MatchKing,,,"""{"""".533"""": [2100, null], """".525"""": [1600, 2100] , """".515"""": [0, 1600]}"""
rifle,Sierra,Sierra .308 200gr MatchKing 2231,2231,0.308,200,0.301,,MatchKing,,,"""{"""".715"""": [2000, null], """".695"""": [2000, 1720] , """".660"""": [0, 1720]}"""
rifle,Sierra,Sierra .308 200gr MatchKing 2230,2230,0.308,200,0.301,,MatchKing,,,"""{"""".565"""": [2100, null], """".560"""": [1600, 2100] , """".560"""": [0, 1600]}"""
rifle,Sierra,Sierra .308 180gr MatchKing 2220,2220,0.308,180,0.271,,MatchKing,,,"""{"""".475"""": [2800, null], """".496"""": [2200, 2800] , """".494"""": [1600, 2200] , """".494"""": [0, 1600]}"""
rifle,Sierra,Sierra .308 135gr MatchKing 2123,2123,0.308,135,0.203,,MatchKing,,,"""{"""".390"""": [3250, null], """".370"""": [3250, 1900] , """".345"""": [1900, 1500] , """".300"""": [0, 1500]}"""
rifle,Sierra,Sierra .308 125gr Tipped MatchKing 7725,7725,0.308,125,0.188,,Tipped MatchKing,,,"""{"""".343"""": [2580, null], """".338"""": [2180, 2580] , """".332"""": [0, 2180]}"""
rifle,Sierra,Sierra .308 125gr MatchKing 2121,2121,0.308,125,0.188,,MatchKing,,,"""{"""".349"""": [2650, null], """".338"""": [2650, 2000] , """".330"""": [2000, 1600], """".310"""": [0, 1600]}"""
rifle,Sierra,Sierra .308 125gr Pro-Hunter 2120,2120,0.308,125,0.188,,Pro-Hunter,,,"""{"""".279"""": [2800, null], """".277"""": [2000, 2800] , """".264"""": [0, 2000]}"""
rifle,Sierra,Sierra .308 150gr Pro-Hunter 2130,2130,0.308,150,0.226,,Pro-Hunter,,,"""{"""".336"""": [2600, null], """".346"""": [1800, 2600] , """".360"""": [0, 1800]}"""
rifle,Sierra,Sierra .308 180gr GameKing 2160,2160,0.308,180,0.271,,GameKing,,,"""{"""".501"""": [2700, null], """".506"""": [1700, 2700] , """".505"""": [0, 1700]}"""
rifle,Sierra,Sierra .308 180gr Pro-Hunter 2170,2170,0.308,180,0.271,,Pro-Hunter,,,"""{"""".240"""": [2800, null], """".280"""": [2200, 2800] , """".330"""": [1500, 2200] , """".355"""": [0, 1500]}"""
rifle,Sierra,Sierra .308 150gr Pro-Hunter 2135,2135,0.308,150,0.226,,Pro-Hunter,,,"""{"""".200"""": [2700, null], """".227"""": [1700, 2700] , """".270"""": [0, 1700]}"""
rifle,Sierra,Sierra .308 180gr Pro-Hunter 2150,2150,0.308,180,0.271,,Pro-Hunter,,,"""{"""".407"""": [2600, null], """".415"""": [1600, 2600] , """".414"""": [0, 1600]}"""
rifle,Sierra,Sierra .308 150gr GameKing 2125,2125,0.308,150,0.226,,GameKing,,,"""{"""".380"""": [2600, null], """".368"""": [1800, 2600] , """".360"""": [0, 1800]}"""
rifle,Sierra,Sierra .308 150gr GameKing 2115,2115,0.308,150,0.226,,GameKing,,,"""{"""".408"""": [2800, null], """".397"""": [1800, 2800] , """".387"""": [0, 1800]}"""
rifle,Sierra,Sierra .308 150gr Pro-Hunter 2000,2000,0.308,150,0.226,,Pro-Hunter,,,"""{"""".185"""": [2400, null], """".224"""": [1800, 2400] , """".265"""": [0, 1800]}"""
rifle,Sierra,Sierra .308 135gr Varminter 2124,2124,0.308,135,0.203,,Varminter,,,"""{0"""".308"""": [2350, null], 0"""".290"""": [1900, 2350] , 0"""".275"""": [0, 1900]}"""
rifle,Sierra,Sierra .311 125gr Pro-Hunter 2305,2305,0.311,125,0.185,,Pro-Hunter,,,"""{"""".274"""": [2500, null], """".282"""": [2000, 2500] , """".289"""": [0, 2000]}"""
rifle,Sierra,Sierra .311 150gr Pro-Hunter 2300,2300,0.311,150,0.222,,Pro-Hunter,,,"""{"""".344"""": [2350, null], """".341"""": [1800, 2350] , """".334"""": [0, 1800]}"""
rifle,Sierra,Sierra .311 174gr MatchKing 2315,2315,0.311,174,0.257,,MatchKing,,,"""{"""".499"""": [2200, null], """".493"""": [1800, 2200] , """".480"""": [0, 1800]}"""
rifle,Sierra,Sierra .311 180gr Pro-Hunter 2310,2310,0.311,180,0.266,,Pro-Hunter,,,"""{"""".411"""": [2000, null], """".407"""": [1600, 2000] , """".407"""": [0, 1600]}"""
pistol,Sierra,Sierra .312 90gr Sports Master 8030,8030,0.312,90,0.132,,Sports Master,,,"""{"""".125"""": [1100, null], """".146"""": [975, 1100] , """".112"""": [775, 975] , """".083"""": [0, 775]}"""
rifle,Sierra,Sierra .323 175gr Pro-Hunter 2410,2410,0.323,175,0.24,,Pro-Hunter,,,"""{"""".381"""": [2150, null], """".375"""": [1750, 2150] , """".371"""": [0, 1750]}"""
rifle,Sierra,Sierra .323 200gr MatchKing 2415,2415,0.323,200,0.274,,MatchKing,,,"""{"""".520"""": [2300, null], """".505"""": [1700, 2300] , """".461"""": [0, 1700]}"""
rifle,Sierra,Sierra .323 220gr GameKing 2420,2420,0.323,220,0.301,,GameKing,,,"""{"""".521"""": [2500, null], """".524"""": [1850, 2500] , """".512"""": [1550, 1850] , """".495"""": [0, 1550]}"""
rifle,Sierra,Sierra .323 150gr Pro-Hunter 2400,2400,0.323,150,0.205,,Pro-Hunter,,,"""{"""".336"""": [2600, null], """".329"""": [2000, 2600] , """".314"""": [0, 2000]}"""
rifle,Sierra,Sierra .338 215gr GameKing 2610,2610,0.338,215,0.269,,GameKing,,,"""{"""".485"""": [2000, null], """".473"""": [1600, 2000] , """".460"""": [0, 1600]}"""
rifle,Sierra,Sierra .338 225gr Pro-Hunter 2620,2620,0.338,225,0.281,,Pro-Hunter,,,"""{"""".462"""": [2900, null], """".455"""": [2900, 2350] , """".448"""": [2350, 1900] , """".435"""": [0, 1900]}"""
rifle,Sierra,Sierra .338 250gr GameKing 2600,2600,0.338,250,0.313,,GameKing,,,"""{"""".565"""": [2500, null], """".563"""": [2000, 2500] , """".550"""": [1600, 2000] , """".537"""": [0, 1600]}"""
rifle,Sierra,Sierra .338 250gr MatchKing 2650,2650,0.338,250,0.313,,MatchKing,,,"""{"""".587"""": [2150, null], """".606"""": [1700, 2150] , """".576"""": [1400, 1700] , """".484"""": [0, 1400]}"""
rifle,Sierra,Sierra .338 300gr MatchKing 9300,9300,0.338,300,0.375,,MatchKing,,,"""{"""".768"""": [2300, null], """".760"""": [1800, 2300] , """".750"""": [0, 1800]}"""
pistol,Sierra,Sierra .355 95gr Tournament Master 8105,8105,0.355,95,0.108,,Tournament Master,,,"""{"""".0935"""": [1200, null], """".1075"""": [1000, 1200] , """".116"""": [800, 1000] , """".110"""": [0, 800]}"""
pistol,Sierra,Sierra .355 124gr V-Crown 9924,9924,0.355,124,0.141,,V-Crown,,,"""{"""".120"""": [1250, null], """".160"""": [1000, 1250] , """".170"""": [0, 1000]}"""
pistol,Sierra,Sierra .355 90gr V-Crown 9990,9990,0.355,90,0.102,,V-Crown,,,"""{"""".094"""": [1200, null], """".109"""": [850, 1200] , """".106"""": [0, 850]}"""
pistol,Sierra,Sierra .355 125gr V-Crown 9925,9925,0.355,125,0.142,,V-Crown,,,"""{"""".122"""": [1250, null], """".168"""": [900, 1250] , """".173"""": [0, 900]}"""
pistol,Sierra,Sierra .355 125gr Sports Master 8125,8125,0.355,125,0.142,,Sports Master,,,"""{"""".124"""": [1200, null], """".137"""": [1199, 900] , """".168"""": [0, 900]}"""
pistol,Sierra,Sierra .355 125gr Tournament Master 8120,8120,0.355,125,0.142,,Tournament Master,,,"""{"""".115"""": [1200, null], """".160"""": [1000, 1200] , """".180"""": [800, 1000] , """".180"""": [0, 800]}"""
pistol,Sierra,Sierra .355 115gr Tournament Master 8115,8115,0.355,115,0.13,,Tournament Master,,,"""{"""".127"""": [1300, null], """".155"""": [900, 1300] , """".130"""": [0, 900]}"""
pistol,Sierra,Sierra .355 115gr Sports Master 8110,8110,0.355,115,0.13,,Sports Master,,,"""{"""".107"""": [1200, null], """".160"""": [1000, 1200] , """".124"""": [800, 1000] , """".140"""": [0, 800]}"""
pistol,Sierra,Sierra .355 90gr Sports Master 8100,8100,0.355,90,0.102,,Sports Master,,,"""{"""".095"""": [1300, null], """".115"""": [900, 1300] , """".105"""": [0, 900]}"""
pistol,Sierra,Sierra .357 180gr Tournament Master 8370,8370,0.357,180,0.202,,Tournament Master,,,"""{"""".147"""": [2000, null], """".171"""": [1600, 2000] , """".199"""": [1200, 1600] , """".210"""": [900, 1200] , """".165"""": [0, 900]}"""
pistol,Sierra,Sierra .357 170gr Tournament Master 8350,8350,0.357,170,0.191,,Tournament Master,,,"""{"""".175"""": [1300, null], """".285"""": [900, 1300] , """".222"""": [0, 900]}"""
pistol,Sierra,Sierra .357 158gr Sports Master 8360,8360,0.357,158,0.177,,Sports Master,,,"""{"""".100"""": [2100, null], """".124"""": [1650, 2100] , """".161"""": [1200, 1650] , """".175"""": [900, 1200] , """".125"""": [0, 900]}"""
pistol,Sierra,Sierra .357 158gr Sports Master 8340,8340,0.357,158,0.177,,Sports Master,,,"""{"""".100"""": [2100, null], """".124"""": [1650, 2100] , """".161"""": [1200, 1650] , """".175"""": [900, 1200] , """".125"""": [0, 900]}"""
pistol,Sierra,Sierra .357 140gr Sports Master 8325,8325,0.357,140,0.157,,Sports Master,,,"""{"""".0776"""": [2100, null], """".118"""": [1650, 2100] , """".145"""": [1200, 1650] , """".155"""": [900, 1200] , """".115"""": [0, 900]}"""
pistol,Sierra,Sierra .357 125gr Sports Master 8320,8320,0.357,125,0.14,,Sports Master,,,"""{"""".133"""": [1300, null], """".155"""": [900, 1300] , """".140"""": [0, 900]}"""
pistol,Sierra,Sierra .357 125gr Sports Master 8310,8310,0.357,125,0.14,,Sports Master,,,"""{"""".133"""": [1300, null], """".155"""": [900, 1300] , """".140"""": [0, 900]}"""
pistol,Sierra,Sierra .357 110gr Sports Master 8300,8300,0.357,110,0.123,,Sports Master,,,"""{"""".120"""": [1300, null], """".135"""": [900, 1300] , """".120"""": [0, 900]}"""
rifle,Sierra,Sierra .358 225gr GameKing 2850,2850,0.358,225,0.251,,GameKing,,,"""{"""".370"""": [2500, null], """".384"""": [2000, 2500] , """".387"""": [1600, 2000] , """".370"""": [0, 1600]}"""
